invited,userCF_reco,evtCF_reco,svdCF_reco,user_reco,evt_p_reco,evt_c_reco,user_pop,frnd_infl,evt_pop,interested,not_interested
0,-0.0002235799571171616,0.2682815950123393,1,0.0,0.0,0.0,0.0004389800333764184,0.0,1.150258232973302e-05,0,0
0,0.562385801310615,0.2682815950123393,1,0.0,-1.0,-1.0,0.0004389800333764184,0.0,8.281859277407778e-05,1,0
0,-0.0002235799571171616,0.2682815950123393,1,0.0,0.0,0.0,0.0004389800333764184,0.0,-1.840413172757284e-05,0,0
0,-0.0002235799571171616,0.2682815950123393,1,0.0,-1.0,-1.0,0.0004389800333764184,0.0,1.610361526162623e-05,1,0
0,-0.0002235799571171616,0.2682815950123393,1,0.0,0.0,0.0,0.0004389800333764184,0.0,0.0001012227245016506,0,0
0,0.9180122995616185,0.2682815950123393,1,0.0,-1.0,-1.0,0.0004389800333764184,0.0,-9.20206586378642e-05,1,0
0,-0.0007098111046904745,0.2682815950123393,0.9444033577986278,0.0,0.0,0.0,0.0004389800333764184,0.0,5.751291164866513e-05,0,0
0,-0.0002235799571171616,0.2682815950123393,1,0.0,0.0,0.0,0.0004389800333764184,0.0,0.000471605875519054,0,0
0,-0.0002235799571171616,0.2682815950123393,1,0.0,0.0,0.0,0.0004389800333764184,0.0,0.0001357304714908497,0,0
0,-0.0002235799571171616,0.2682815950123393,1,0.0,0.0,0.0,0.0004389800333764184,0.0,2.070464819351945e-05,0,0
0,-0.0002235799571171616,0.2682815950123393,1,0.0,0.0,0.0,0.0004389800333764184,0.0,5.291187871677191e-05,0,0
0,0.0002947888808583937,0.2682815950123393,1,0.0,0.0,0.0,0.0002669255880603863,0.0,-5.751291164866513e-05,0,0
0,-7.45271243943014e-05,0.2682815950123393,1,0.0,0.0,0.0,0.0002669255880603863,0.0,-4.831084578487871e-05,0,0
0,-7.45271243943014e-05,0.2682815950123393,1,0.0,0.0,0.0,0.0002669255880603863,0.0,8.511910924002438e-05,0,0
0,-7.45271243943014e-05,0.2682815950123393,1,0.0,-1.0,-1.0,0.0002669255880603863,0.0,3.220723052325247e-05,1,0
0,-7.45266617437166e-05,0.2682815950123393,1,0.0,0.0,0.0,0.00010157108220370121,0.0,5.291187871677191e-05,0,0
0,-0.00028333540965223456,0.2682815950123393,1,0.0,0.0,0.0,0.00010157108220370121,0.0,1.610361526162623e-05,0,0
0,-0.00028333540965223456,0.2682815950123393,1,0.0,0.0,0.0,0.00010157108220370121,0.0,0.0,0,0
0,1.252645785033123,0.2682815950123393,1,0.0,-1.0,-1.0,0.00010157108220370121,0.0,7.131601044434475e-05,1,0
1,-0.00023625714404482896,0.2682815950123393,1,0.0,0.0,0.0,0.00010157108220370121,0.0,-5.061136225082531e-05,0,0
0,-0.00044506589195335706,0.2682815950123393,1,0.0,0.0,0.0,0.00010157108220370121,0.0,1.840413172757284e-05,0,0
0,-0.00014905403252353055,0.2682815950123393,1,0.0,0.0,0.0,0.00029881729988687824,0.0,-2.300516465946605e-06,0,0
0,-0.00014905403252353055,0.2682815950123393,1,0.0,0.0,0.0,0.00029881729988687824,0.0,2.070464819351945e-05,0,0
0,-0.00014905403252353055,0.2682815950123393,1,0.0,-1.0,-1.0,0.00029881729988687824,0.0,6.901549397839815e-06,1,0
0,-0.00014905403252353055,0.2682815950123393,1,0.0,0.0,0.0,0.00029881729988687824,0.0,1.150258232973302e-05,0,0
0,-0.00014905403252353055,0.2682815950123393,1,0.0,0.0,0.0,0.00029881729988687824,0.0,6.901549397839815e-06,0,0
0,-0.00014905403252353055,0.2682815950123393,1,0.0,0.0,0.0,0.00029881729988687824,0.0,3.680826345514568e-05,0,0
0,-0.00014905403252353055,0.2682815950123393,1,0.0,0.0,0.0,0.00029881729988687824,0.0,2.300516465946605e-05,0,0
0,-0.00014905403252353055,0.2682815950123393,1,0.0,0.0,0.0,0.00029881729988687824,0.0,4.60103293189321e-05,0,0
0,-0.00014905403252353055,0.2682815950123393,1,0.0,0.0,0.0,0.00029881729988687824,0.0,-2.990671405730587e-05,0,0
0,-0.00014905403252353055,0.2682815950123393,1,0.0,0.0,0.0,0.00029881729988687824,0.0,2.760619759135926e-05,0,0
0,-0.00014905403252353055,0.2682815950123393,1,0.0,-1.0,-1.0,0.00029881729988687824,0.0,1.150258232973302e-05,1,0
0,-0.00014905403252353055,0.2682815950123393,0.9835574099707017,0.0,0.0,0.0,0.00029881729988687824,0.0,0.0,0,0
0,-0.00014905350708761526,0.2682815950123393,1,0.0,0.0,0.0,0.00010987900713329154,0.0,6.901549397839815e-06,0,0
0,0.19556342545474278,0.2682815950123393,0.8469916263741885,0.0,-1.0,-1.0,0.00010987900713329154,0.0,3.910877992109229e-05,1,0
0,-0.00015126172708532126,0.2682815950123393,1,0.0,0.0,0.0,0.00010987900713329154,0.0,9.202065863786421e-06,0,0
0,-0.00015126172708532156,0.2682815950123393,1,0.0,0.0,0.0,0.00010987900713329154,0.0,1.610361526162623e-05,0,0
0,0.9100597945614416,0.2682815950123393,1,0.0,-1.0,-1.0,0.00010987900713329154,0.0,-5.981342811461173e-05,1,0
0,0.008394551688459524,0.2682815950123393,1,0.0,0.0,0.0,0.00010987900713329154,0.0,-0.0001058237574335438,0,0
0,-0.00015446353067012045,0.2682815950123393,1,0.0,0.0,0.0,0.00010987900713329154,0.0,2.530568112541266e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,-1.0,-1.0,0.0011170139066623394,0.0,4.831084578487871e-05,1,0
0,-7.452712439430142e-05,0.2682815950123393,0.9523304410520868,0.0,0.0,0.0,0.0011170139066623394,0.0,9.202065863786421e-06,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.0011170139066623394,0.0,2.760619759135926e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.0011170139066623394,0.0,1.380309879567963e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,0.8918727634633558,0.0,0.0,0.0,0.0011170139066623394,0.0,3.910877992109229e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,0.9088509592568451,0.0,0.0,0.0,0.0011170139066623394,0.0,0.0003358754040282044,0,0
0,-0.0006707419042976771,0.2682815950123393,1,0.0,-1.0,-1.0,6.887537764208763e-05,0.0,2.070464819351945e-05,1,0
0,-0.0006707419042976771,0.2682815950123393,1,0.0,-1.0,-1.0,6.887537764208763e-05,0.0,2.300516465946605e-06,1,0
0,-0.0006707419042976771,0.2682815950123393,1,0.0,-1.0,-1.0,6.887537764208763e-05,0.0,-0.0001012227245016506,1,0
0,-0.0006707419042976771,0.2682815950123393,1,0.0,0.0,0.0,6.887537764208763e-05,0.0,1.380309879567963e-05,0,0
0,-0.0006707419042976771,0.2682815950123393,1,0.0,0.0,0.0,6.887537764208763e-05,0.0,4.370981285298549e-05,0,0
0,-0.0006707419042976771,0.2682815950123393,1,0.0,0.0,0.0,6.887537764208763e-05,0.0,4.370981285298549e-05,0,0
0,-0.0006707419042976771,0.2682815950123393,1,0.0,0.0,0.0,6.887537764208763e-05,0.0,-0.000110424790365437,0,0
0,-0.0006707419042976771,0.2682815950123393,1,0.0,0.0,0.0,6.887537764208763e-05,0.0,-5.981342811461173e-05,0,0
0,-0.0006707419042976771,0.2682815950123393,0.9930040668271557,0.0,-1.0,-1.0,6.887537764208763e-05,0.0,0.0002093469984011411,1,0
0,-0.0006707419042976771,0.2682815950123393,1,0.0,-1.0,-1.0,6.887537764208763e-05,0.0,-4.60103293189321e-06,1,0
0,-0.0006707419042976771,0.2682815950123393,1,0.0,-1.0,-1.0,6.887537764208763e-05,0.0,1.840413172757284e-05,1,0
0,-0.0006707419042976771,0.2682815950123393,1,0.0,-1.0,-1.0,6.887537764208763e-05,0.0,7.591704337623797e-05,1,0
0,-0.0006707419042976771,0.2682815950123393,1,0.0,-1.0,-1.0,6.887537764208763e-05,0.0,9.202065863786421e-06,1,0
0,-0.0006707419042976771,0.2682815950123393,1,0.0,-1.0,-1.0,6.887537764208763e-05,0.0,1.840413172757284e-05,1,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,-1.0,-1.0,6.163944302599282e-06,0.0,2.070464819351945e-05,1,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,6.163944302599282e-06,0.0,9.892220803570402e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,6.163944302599282e-06,0.0,6.211394458055834e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,6.163944302599282e-06,0.0,2.530568112541266e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,6.163944302599282e-06,0.0,-7.361652691029137e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,6.163944302599282e-06,0.0,6.901549397839815e-06,0,0
0,-7.452712439430142e-05,0.2682815950123393,0.87786286118443,0.0,0.0,0.0,2.465577721039713e-05,0.0,1.150258232973302e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,-1.0,-1.0,2.465577721039713e-05,0.0,2.300516465946605e-06,1,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,2.465577721039713e-05,0.0,6.671497751245154e-05,0,0
0,0.0009028103425354694,0.2682815950123393,1,0.0,0.0,0.0,2.465577721039713e-05,0.0,-2.760619759135926e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,2.465577721039713e-05,0.0,4.140929638703889e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,2.465577721039713e-05,0.0,0.0001035232409675972,0,0
0,-7.45271243943014e-05,0.2682815950123393,1,0.0,0.0,0.0,6.137144544761894e-05,0.0,-0.0001219273726951701,0,0
1,-7.45271243943014e-05,0.2682815950123393,1,0.0,0.0,0.0,6.137144544761894e-05,0.0,-8.511910924002438e-05,0,0
0,-7.45271243943014e-05,0.2682815950123393,1,0.0,-1.0,-1.0,6.137144544761894e-05,0.0,0.0001288289220930099,1,0
0,-7.45271243943014e-05,0.2682815950123393,1,0.0,0.0,0.0,6.137144544761894e-05,0.0,-9.202065863786421e-06,0,0
1,-7.45271243943014e-05,0.2682815950123393,1,0.0,0.0,0.0,6.137144544761894e-05,0.0,0.0,0,0
0,-7.45271243943014e-05,0.2682815950123393,1,0.0,0.0,0.0,6.137144544761894e-05,0.0,6.901549397839815e-06,0,0
0,-0.00015468223345305177,0.2682815950123393,0.9202459865721867,0.0,0.0,0.0,0.0011987531680663734,0.0,4.370981285298549e-05,0,0
0,-0.00014905350739684848,0.2682815950123393,0.8450136324034435,0.0,0.0,0.0,0.0011987531680663734,0.0,1.610361526162623e-05,0,0
0,0.0065139937081969395,0.2682815950123393,0.7642925913634733,0.0,0.0,0.0,0.0011987531680663734,0.0,2.070464819351945e-05,0,0
0,0.9981527236968031,0.2682815950123393,0.8287046657491031,0.0,-1.0,-1.0,0.0011987531680663734,0.0,0.0,1,0
0,0.03892240373141123,0.2682815950123393,0.9858557956464552,0.0,0.0,0.0,0.0011987531680663734,0.0,0.0001173263397632769,0,0
0,-0.00014905350739684848,0.2682815950123393,0.959970841200405,0.0,0.0,0.0,0.0011987531680663734,0.0,1.610361526162623e-05,0,0
0,0.006521610708159638,0.2682815950123393,1,0.0,-1.0,-1.0,0.0011987531680663734,0.0,7.821755984218457e-05,1,0
0,-0.00037263460153256475,0.2682815950123393,1,0.0,0.0,0.0,0.0012303768823144915,0.0,2.990671405730587e-05,0,0
0,-0.00037263460153256475,0.2682815950123393,1,0.0,0.0,0.0,0.0012303768823144915,0.0,0.0001173263397632769,0,0
0,-0.00037263460153256475,0.2682815950123393,1,0.0,0.0,0.0,0.0012303768823144915,0.0,0.0001173263397632769,0,0
0,-0.00037263460153256475,0.2682815950123393,1,0.0,0.0,0.0,0.0012303768823144915,0.0,2.990671405730587e-05,0,0
0,-0.00037263460153256475,0.2682815950123393,1,0.0,0.0,0.0,0.0012303768823144915,0.0,8.051807630813118e-05,0,0
0,-0.00037263460153256475,0.2682815950123393,1,0.0,0.0,0.0,0.0012303768823144915,0.0,0.0,0,0
0,-0.00037263460153256475,0.2682815950123393,1,0.0,0.0,0.0,0.0012303768823144915,0.0,1.380309879567963e-05,0,0
0,-0.00037263460153256475,0.2682815950123393,1,0.0,-1.0,-1.0,0.0012303768823144915,0.0,-3.450774698919907e-05,1,0
0,-0.00037263460153256475,0.2682815950123393,1,0.0,-1.0,-1.0,0.0012303768823144915,0.0,2.070464819351945e-05,1,0
0,-0.00037263460153256475,0.2682815950123393,1,0.0,-1.0,-1.0,0.0012303768823144915,0.0,4.831084578487871e-05,1,0
0,-0.00037263460153256475,0.2682815950123393,1,0.0,0.0,0.0,0.0012303768823144915,0.0,8.051807630813118e-05,0,0
0,-0.00037263460153256475,0.2682815950123393,1,0.0,-1.0,-1.0,0.0012303768823144915,0.0,5.061136225082531e-05,1,0
0,-0.00037263460153256475,0.2682815950123393,1,0.0,-1.0,-1.0,0.0012303768823144915,0.0,-8.051807630813118e-05,1,0
0,-0.00037263460153256475,0.2682815950123393,0.9647975568492149,0.0,0.0,0.0,0.0012303768823144915,0.0,4.370981285298549e-05,0,0
0,-0.00037263460153256475,0.2682815950123393,1,0.0,0.0,0.0,0.0012303768823144915,0.0,1.380309879567963e-05,0,0
0,-0.00037263460153256475,0.2682815950123393,1,0.0,0.0,0.0,0.0012303768823144915,0.0,0.0001173263397632769,0,0
0,-0.00037263460153256475,0.2682815950123393,1,0.0,0.0,0.0,0.0012303768823144915,0.0,8.972014217191759e-05,0,0
0,-0.00037263460153256475,0.2682815950123393,0.9127553950916635,0.0,0.0,0.0,0.0012303768823144915,0.0,2.530568112541266e-05,0,0
0,-0.00037263460153256475,0.2682815950123393,0.9193730531082952,0.0,0.0,0.0,0.0012303768823144915,0.0,1.380309879567963e-05,0,0
0,-0.00037263460153256475,0.2682815950123393,0.9593112728784042,0.0,0.0,0.0,0.0012303768823144915,0.0,-0.0002645593935838596,0,0
0,-0.00022358090506664313,0.2682815950123393,1,0.0,-1.0,-1.0,0.00025111373093632727,0.0,1.150258232973302e-05,1,0
0,-0.00022358090506664313,0.2682815950123393,1,0.0,0.0,0.0,0.00025111373093632727,0.0,0.0002553573277200731,0,0
0,-0.00022358090506664313,0.2682815950123393,0.7971844726962178,0.0,0.0,0.0,0.00025111373093632727,0.0,1.380309879567963e-05,0,0
0,-0.00022358090506664313,0.2682815950123393,1,0.0,0.0,0.0,0.00025111373093632727,0.0,4.60103293189321e-06,0,0
0,-0.00022358090506664313,0.2682815950123393,1,0.0,-1.0,-1.0,0.00025111373093632727,0.0,9.202065863786421e-06,1,0
0,-0.00022358090506664313,0.2682815950123393,1,0.0,0.0,0.0,0.00025111373093632727,0.0,4.60103293189321e-06,0,0
0,-0.00022358090506664313,0.2682815950123393,1,0.0,0.0,0.0,0.00025111373093632727,0.0,6.211394458055834e-05,0,0
0,-0.00022358090506664313,0.2682815950123393,1,0.0,0.0,0.0,0.00025111373093632727,0.0,0.0,0,0
0,-0.00022358090506664313,0.2682815950123393,1,0.0,-1.0,-1.0,0.00025111373093632727,0.0,6.901549397839815e-06,1,0
0,-7.452674414316581e-05,0.2682815950123393,1,0.0,0.0,0.0,6.056745271249729e-05,0.0,1.380309879567963e-05,0,0
0,-7.452674414316581e-05,0.2682815950123393,1,0.0,0.0,0.0,6.056745271249729e-05,0.0,4.60103293189321e-06,0,0
0,-7.452674414316581e-05,0.2682815950123393,1,0.0,0.0,0.0,6.056745271249729e-05,0.0,2.300516465946605e-05,0,0
0,-7.452674414316581e-05,0.2682815950123393,0.9788922558762082,0.0,0.0,0.0,6.056745271249729e-05,0.0,1.150258232973302e-05,0,0
1,-7.452674414316581e-05,0.2682815950123393,1,0.0,0.0,0.0,6.056745271249729e-05,0.0,1.150258232973302e-05,0,0
0,1.0295325642694886,0.2682815950123393,1,0.0,-1.0,-1.0,6.056745271249729e-05,0.0,3.680826345514568e-05,1,0
0,-0.0010817575951027004,0.2682815950123393,1,1.558186857705427,0.0,0.0,6.914337522046151e-05,0.0,-9.202065863786421e-06,0,0
0,1.6761376570600062,0.2682815950123393,1,0.0,-1.0,-1.0,6.914337522046151e-05,0.0,1.610361526162623e-05,1,0
0,-0.0007523631081977769,0.2682815950123393,1,0.0,0.0,0.0,6.914337522046151e-05,0.0,2.990671405730587e-05,0,0
0,-0.0006488404884551492,0.2682815950123393,1,0.0,0.0,0.0,6.914337522046151e-05,0.0,5.981342811461173e-05,0,0
0,-0.0001490531568460651,0.2682815950123393,1,0.0,0.0,0.0,6.914337522046151e-05,0.0,-4.370981285298549e-05,0,0
0,-0.0016850675464545378,0.2682815950123393,1,0.0,0.0,0.0,6.914337522046151e-05,0.0,-3.450774698919907e-05,0,0
0,-0.0001490531568460651,0.2682815950123393,1,0.0,-1.0,-1.0,6.914337522046151e-05,0.0,-2.990671405730587e-05,1,0
0,-0.0010176237766373784,0.2682815950123393,1,0.0,0.0,0.0,0.00021386206754235769,0.0,1.150258232973302e-05,0,0
0,-0.00014905334852703298,0.2682815950123393,1,0.0,0.0,0.0,0.00021386206754235769,0.0,4.60103293189321e-06,0,0
0,1.3091268519201378,0.2682815950123393,1,0.0,-1.0,-1.0,0.00021386206754235769,0.0,2.070464819351945e-05,1,0
0,-0.00014905334852703298,0.2682815950123393,1,0.0,0.0,0.0,0.00021386206754235769,0.0,7.821755984218457e-05,0,0
0,-0.000492072802102591,0.2682815950123393,0.977948904967365,0.0,0.0,0.0,0.00021386206754235769,0.0,0.0001127253068313836,0,0
0,-0.0024428222615652632,0.2682815950123393,1,0.0,0.0,0.0,0.00021386206754235769,0.0,-2.300516465946605e-06,0,0
0,-0.00014905334852703298,0.2682815950123393,1,0.0,-1.0,-1.0,0.00021386206754235769,0.0,6.901549397839815e-06,1,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,-1.0,-1.0,0.00020153417893715913,0.0,0.0001012227245016506,1,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.00020153417893715913,0.0,2.070464819351945e-05,0,1
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.00020153417893715913,0.0,8.281859277407778e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.00020153417893715913,0.0,0.0001909428666735682,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.00020153417893715913,0.0,2.300516465946605e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.00020153417893715913,0.0,-0.0002783624923795392,0,0
1,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.00020153417893715913,0.0,6.441446104650494e-05,0,0
0,-7.45271243943014e-05,0.2682815950123393,1,0.0,0.0,0.0,1.8491832907797846e-05,0.0,-6.671497751245154e-05,0,0
0,0.00029478888085839245,0.2682815950123393,1,0.0,0.0,0.0,1.8491832907797846e-05,0.0,3.910877992109229e-05,0,0
0,-7.45271243943014e-05,0.2682815950123393,1,0.0,0.0,0.0,1.8491832907797846e-05,0.0,6.901549397839815e-06,0,0
0,-7.45271243943014e-05,0.2682815950123393,1,0.0,0.0,0.0,1.8491832907797846e-05,0.0,4.60103293189321e-06,0,0
0,-7.45271243943014e-05,0.2682815950123393,1,0.0,0.0,0.0,1.8491832907797846e-05,0.0,2.990671405730587e-05,0,0
0,-7.45271243943014e-05,0.2682815950123393,1,0.0,-1.0,-1.0,1.8491832907797846e-05,0.0,0.0,1,0
0,-0.00022358023701011514,0.2682815950123393,1,0.0,0.0,0.0,0.0006657059846807224,0.0,0.0,0,0
1,-0.00022358023701011514,0.2682815950123393,1,0.0,0.0,0.0,0.0006657059846807224,0.0,2.760619759135926e-05,0,0
0,-0.00022358023701011514,0.2682815950123393,1,0.0,-1.0,-1.0,0.0006657059846807224,0.0,5.521239518271852e-05,1,0
0,0.8243537612358809,0.2682815950123393,1,0.0,-1.0,-1.0,0.0006657059846807224,0.0,0.0,1,0
0,0.30342652026115075,0.2682815950123393,1,0.0,-1.0,-1.0,0.0006657059846807224,0.0,3.910877992109229e-05,1,0
0,-0.00022358023701011514,0.2682815950123393,1,0.0,0.0,0.0,0.0006657059846807224,0.0,2.990671405730587e-05,0,0
0,-0.00022358023701011514,0.2682815950123393,1,0.0,0.0,0.0,0.0006657059846807224,0.0,-5.521239518271852e-05,0,0
0,-0.00022358023701011514,0.2682815950123393,1,0.0,0.0,0.0,0.0006657059846807224,0.0,-1.840413172757284e-05,0,0
0,-7.452674414316542e-05,0.2682815950123393,1,0.0,0.0,0.0,0.00016428251554318954,0.0,4.60103293189321e-05,0,0
0,-7.452674414316542e-05,0.2682815950123393,1,0.0,0.0,0.0,0.00016428251554318954,0.0,0.000186341833741675,0,0
0,1.0295325642694824,0.2682815950123393,1,0.0,-1.0,-1.0,0.00016428251554318954,0.0,3.680826345514568e-05,1,0
0,-7.452674414316542e-05,0.2682815950123393,1,0.0,0.0,0.0,0.00016428251554318954,0.0,0.000110424790365437,0,0
0,-7.452674414316542e-05,0.2682815950123393,1,0.0,0.0,0.0,0.00016428251554318954,0.0,8.281859277407778e-05,0,0
0,-7.452674414316542e-05,0.2682815950123393,1,0.0,0.0,0.0,0.00016428251554318954,0.0,-0.0003933883156768695,0,0
0,0.7261734027792486,0.2682815950123393,1,0.0,-1.0,-1.0,0.00025138172851470116,0.0,0.0,1,0
0,0.5998180511752813,0.2682815950123393,1,0.0,-1.0,-1.0,0.00025138172851470116,0.0,-5.981342811461173e-05,1,0
0,0.13962924905642332,0.2682815950123393,1,0.0,0.0,0.0,0.00025138172851470116,0.0,2.300516465946605e-05,0,0
0,-0.000149053508619376,0.2682815950123393,1,0.0,0.0,0.0,0.00025138172851470116,0.0,-0.0001357304714908497,0,0
0,0.004394998049414242,0.2682815950123393,1,0.0,0.0,0.0,0.00025138172851470116,0.0,6.901549397839815e-06,0,0
0,0.002921009964047925,0.2682815950123393,1,0.0,0.0,0.0,0.00025138172851470116,0.0,1.380309879567963e-05,0,0
0,0.08913571225018885,0.2682815950123393,1,0.0,0.0,0.0,0.00025138172851470116,0.0,8.972014217191759e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.0002500417406228317,0.0,5.061136225082531e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.0002500417406228317,0.0,1.150258232973302e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,0.9069334839613504,0.0,0.0,0.0,0.0002500417406228317,0.0,-2.760619759135926e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.0002500417406228317,0.0,4.140929638703889e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.0002500417406228317,0.0,8.281859277407778e-05,0,1
0,-7.452712439430142e-05,0.2682815950123393,0.9753225017568196,0.0,0.0,0.0,0.0002500417406228317,0.0,2.990671405730587e-05,0,1
0,0.00029478888085839283,0.2682815950123393,1,0.0,0.0,0.0,0.0002500417406228317,0.0,3.450774698919907e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,-1.0,-1.0,0.0002500417406228317,0.0,1.380309879567963e-05,1,0
0,0.0002947888808583929,0.2682815950123393,1,0.0,0.0,0.0,0.0006075505101735901,0.0,9.202065863786421e-06,0,0
0,0.001673225889693308,0.2682815950123393,1,0.0,0.0,0.0,0.0006075505101735901,0.0,-0.0001058237574335438,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.0006075505101735901,0.0,-7.131601044434475e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,0.9030296836937824,0.0,-1.0,-1.0,0.0006075505101735901,0.0,0.0001150258232973303,1,0
0,0.0414953873728032,0.2682815950123393,1,0.0,-1.0,-1.0,0.0003285650310863791,0.0,9.202065863786421e-06,1,0
0,0.16103851139816855,0.2682815950123393,1,0.0,-1.0,-1.0,0.0003285650310863791,0.0,2.530568112541266e-05,1,0
0,-0.00029810699549965734,0.2682815950123393,1,0.0,0.0,0.0,0.0003285650310863791,0.0,5.291187871677191e-05,0,0
0,0.6852695561181269,0.2682815950123393,1,0.0,-1.0,-1.0,0.0003285650310863791,0.0,1.610361526162623e-05,1,0
0,-0.00029810699549965734,0.2682815950123393,1,0.0,0.0,0.0,0.0003285650310863791,0.0,4.60103293189321e-05,0,0
0,-0.00029810699549965734,0.2682815950123393,0.9001028452914851,0.0,0.0,0.0,0.0003285650310863791,0.0,2.530568112541266e-05,0,0
0,-0.0003570853027945331,0.2682815950123393,1,0.0,0.0,0.0,0.0003285650310863791,0.0,-0.0001058237574335438,0,0
0,0.1737055702829055,0.2682815950123393,0.9080096845298061,0.0,-1.0,-1.0,0.0003285650310863791,0.0,0.0003036681735049519,1,0
0,-0.00013726639437175117,0.2682815950123393,1,0.0,0.0,0.0,0.00010666303619280496,0.0,1.150258232973302e-05,0,0
0,-0.00011430317549434911,0.2682815950123393,1,0.0,0.0,0.0,0.00010666303619280496,0.0,0.0,0,0
0,-7.45267321435284e-05,0.2682815950123393,1,0.0,0.0,0.0,0.00010666303619280496,0.0,1.840413172757284e-05,0,0
0,-0.0001947765496645842,0.2682815950123393,1,0.0,0.0,0.0,0.00010666303619280496,0.0,2.530568112541266e-05,0,0
0,1.061982926165239,0.2682815950123393,1,0.0,-1.0,-1.0,0.00010666303619280496,0.0,0.0001357304714908497,1,0
0,-0.0006900517191493945,0.2682815950123393,1,0.0,0.0,0.0,0.00010666303619280496,0.0,1.610361526162623e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,-1.0,-1.0,0.0006823218345399031,0.0,-0.0001127253068313836,1,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.0006823218345399031,0.0,4.60103293189321e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.0006823218345399031,0.0,1.380309879567963e-05,0,0
0,0.00044778419690032824,0.2682815950123393,1,0.0,0.0,0.0,0.0006823218345399031,0.0,0.0002438547453903401,0,0
0,0.008841898694585197,0.2682815950123393,1,0.0,0.0,0.0,0.0006823218345399031,0.0,0.0001173263397632769,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.0006823218345399031,0.0,1.610361526162623e-05,0,0
0,0.9264601393323558,0.2682815950123393,1,0.0,-1.0,-1.0,7.101935826907868e-05,0.0,1.150258232973302e-05,1,0
0,0.37671568837679964,0.2682815950123393,1,0.0,-1.0,-1.0,7.101935826907868e-05,0.0,0.0,1,0
0,0.1723657014883851,0.2682815950123393,1,0.0,0.0,0.0,7.101935826907868e-05,0.0,3.450774698919907e-05,0,0
0,0.17247810191137572,0.2682815950123393,1,0.0,0.0,0.0,7.101935826907868e-05,0.0,3.680826345514568e-05,0,0
0,0.17247810191137572,0.2682815950123393,1,0.0,0.0,0.0,7.101935826907868e-05,0.0,4.370981285298549e-05,0,0
0,0.17247810191137572,0.2682815950123393,1,0.0,0.0,0.0,7.101935826907868e-05,0.0,-4.831084578487871e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.000623630364876023,0.0,-1.380309879567963e-05,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.000623630364876023,0.0,0.001865718853882697,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,0.0,0.0,0.000623630364876023,0.0,9.202065863786421e-06,0,0
0,-7.452712439430142e-05,0.2682815950123393,1,0.0,-1.0,-1.0,0.000623630364876023,0.0,-1.840413172757284e-05,1,0
